lgcode,pref,city,domain,spf,spf_policy,dmarc,dmarc_policy,mx,mx_spf,mx_spf_policy,mx_dmarc,mx_dmarc_policy
185019,福井県,若狭町,town.fukui-wakasa.lg.jp,True,relax,False,,mailin.s-cloud.pref.fukui.lg.jp,False,,False,
192015,山梨県,甲府市,city.kofu.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
192023,山梨県,富士吉田市,city.fujiyoshida.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
192040,山梨県,都留市,city.tsuru.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
192058,山梨県,山梨市,city.yamanashi.yamanashi.jp,True,relax,False,,,,,,
192066,山梨県,大月市,city.otsuki.yamanashi.jp,False,,False,,,,,,
192074,山梨県,韮崎市,city.nirasaki.lg.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
192082,山梨県,南アルプス市,city.minami-alps.yamanashi.jp,True,relax,False,,,,,,
192091,山梨県,北杜市,city.hokuto.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
192104,山梨県,甲斐市,city.kai.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
192112,山梨県,笛吹市,city.fuefuki.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
192121,山梨県,上野原市,city.uenohara.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
192139,山梨県,甲州市,city.koshu.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
192147,山梨県,中央市,city.chuo.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
193461,山梨県,市川三郷町,town.ichikawamisato.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
193640,山梨県,早川町,town.hayakawa.yamanashi.jp,True,relax,False,,,,,,
193658,山梨県,身延町,town.minobu.lg.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
193666,山梨県,南部町,town.nanbu.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
193682,山梨県,富士川町,town.fujikawa.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
193844,山梨県,昭和町,town.showa.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
194221,山梨県,道志村,vill.doshi.lg.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
194239,山梨県,西桂町,town.nishikatsura.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
194247,山梨県,忍野村,vill.oshino.lg.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
194255,山梨県,山中湖村,vill.yamanakako.lg.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
194298,山梨県,鳴沢村,vill.narusawa.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
194301,山梨県,富士河口湖町,town.fujikawaguchiko.lg.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
194425,山梨県,小菅村,vill.kosuge.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
194433,山梨県,丹波山村,vill.tabayama.yamanashi.jp,True,relax,False,,mlv.ypisc.jp,False,,False,
202011,長野県,長野市,city.nagano.nagano.jp,False,,False,,,,,,
202029,長野県,松本市,city.matsumoto.nagano.jp,True,strict,False,,,,,,
202037,長野県,上田市,city.ueda.nagano.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
202037,長野県,上田市,city.ueda.nagano.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
202045,長野県,岡谷市,city.okaya.lg.jp,True,relax,False,,mxlg6.lcv.ne.jp,False,,False,
202053,長野県,飯田市,city.iida.lg.jp,False,,False,,,,,,
202061,長野県,諏訪市,city.suwa.lg.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
202061,長野県,諏訪市,city.suwa.lg.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
202070,長野県,須坂市,city.suzaka.nagano.jp,True,relax,False,,mx13.naganoken-sc.jp,False,,False,
202070,長野県,須坂市,city.suzaka.nagano.jp,True,relax,False,,mx12.naganoken-sc.jp,False,,False,
202070,長野県,須坂市,city.suzaka.nagano.jp,True,relax,False,,mx11.naganoken-sc.jp,False,,False,
202088,長野県,小諸市,city.komoro.lg.jp,False,,False,,,,,,
202096,長野県,伊那市,inacity.jp,True,relax,False,,mx12.naganoken-sc.jp,False,,False,
202096,長野県,伊那市,inacity.jp,True,relax,False,,mx11.naganoken-sc.jp,False,,False,
202096,長野県,伊那市,inacity.jp,True,relax,False,,mx13.naganoken-sc.jp,False,,False,
202100,長野県,駒ヶ根市,city.komagane.nagano.jp,True,relax,False,,mx11.naganoken-sc.jp,False,,False,
202100,長野県,駒ヶ根市,city.komagane.nagano.jp,True,relax,False,,mx13.naganoken-sc.jp,False,,False,
202100,長野県,駒ヶ根市,city.komagane.nagano.jp,True,relax,False,,mx12.naganoken-sc.jp,False,,False,
202118,長野県,中野市,city.nakano.nagano.jp,True,strict,False,,mx30.naganoken-sc.jp,False,,False,
202118,長野県,中野市,city.nakano.nagano.jp,True,strict,False,,mx31.naganoken-sc.jp,False,,False,
202118,長野県,中野市,city.nakano.nagano.jp,True,strict,False,,mx33.naganoken-sc.jp,False,,False,
202118,長野県,中野市,city.nakano.nagano.jp,True,strict,False,,mx32.naganoken-sc.jp,False,,False,
202126,長野県,大町市,city.omachi.nagano.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
202126,長野県,大町市,city.omachi.nagano.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
202134,長野県,飯山市,city.iiyama.nagano.jp,False,,False,,mx2nd12.naganoken-sc.jp,False,,False,
202134,長野県,飯山市,city.iiyama.nagano.jp,False,,False,,mx2nd11.naganoken-sc.jp,False,,False,
202142,長野県,茅野市,city.chino.lg.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
202142,長野県,茅野市,city.chino.lg.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
202151,長野県,塩尻市,city.shiojiri.lg.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
202151,長野県,塩尻市,city.shiojiri.lg.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
202177,長野県,佐久市,city.saku.nagano.jp,True,relax,False,,mx30.naganoken-sc.jp,False,,False,
202177,長野県,佐久市,city.saku.nagano.jp,True,relax,False,,mx33.naganoken-sc.jp,False,,False,
202177,長野県,佐久市,city.saku.nagano.jp,True,relax,False,,mx32.naganoken-sc.jp,False,,False,
202177,長野県,佐久市,city.saku.nagano.jp,True,relax,False,,mx31.naganoken-sc.jp,False,,False,
202185,長野県,千曲市,city.chikuma.lg.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
202185,長野県,千曲市,city.chikuma.lg.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
202193,長野県,東御市,city.tomi.nagano.jp,False,,False,,mx2nd12.naganoken-sc.jp,False,,False,
202193,長野県,東御市,city.tomi.nagano.jp,False,,False,,mx2nd11.naganoken-sc.jp,False,,False,
202207,長野県,安曇野市,city.azumino.nagano.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
202207,長野県,安曇野市,city.azumino.nagano.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
203033,長野県,小海町,koumi-town.jp,False,,False,,mx13.naganoken-sc.jp,False,,False,
203033,長野県,小海町,koumi-town.jp,False,,False,,mx12.naganoken-sc.jp,False,,False,
203033,長野県,小海町,koumi-town.jp,False,,False,,mx11.naganoken-sc.jp,False,,False,
203041,長野県,川上村,vill.kawakami.nagano.jp,False,,False,,mx31.naganoken-sc.jp,False,,False,
203041,長野県,川上村,vill.kawakami.nagano.jp,False,,False,,mx32.naganoken-sc.jp,False,,False,
203041,長野県,川上村,vill.kawakami.nagano.jp,False,,False,,mx33.naganoken-sc.jp,False,,False,
203041,長野県,川上村,vill.kawakami.nagano.jp,False,,False,,mx30.naganoken-sc.jp,False,,False,
203050,長野県,南牧村,minamimakimura.jp,False,,False,,,,,,
203068,長野県,南相木村,minamiaiki.jp,False,,False,,mail.minamiaiki.jp,False,,False,
203076,長野県,北相木村,vill.kitaaiki.nagano.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
203076,長野県,北相木村,vill.kitaaiki.nagano.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
203092,長野県,佐久穂町,town.sakuho.nagano.jp,True,strict,False,,mx2nd11.naganoken-sc.jp,False,,False,
203092,長野県,佐久穂町,town.sakuho.nagano.jp,True,strict,False,,mx2nd12.naganoken-sc.jp,False,,False,
203211,長野県,軽井沢町,town.karuizawa.lg.jp,False,,False,,,,,,
203238,長野県,御代田町,town.miyota.nagano.jp,False,,False,,mx2nd12.naganoken-sc.jp,False,,False,
203238,長野県,御代田町,town.miyota.nagano.jp,False,,False,,mx2nd11.naganoken-sc.jp,False,,False,
203246,長野県,立科町,town.tateshina.nagano.jp,False,,False,,mx2nd12.naganoken-sc.jp,False,,False,
203246,長野県,立科町,town.tateshina.nagano.jp,False,,False,,mx2nd11.naganoken-sc.jp,False,,False,
203491,長野県,青木村,vill.aoki.nagano.jp,True,newtral,False,,mx2nd12.naganoken-sc.jp,False,,False,
203491,長野県,青木村,vill.aoki.nagano.jp,True,newtral,False,,mx2nd11.naganoken-sc.jp,False,,False,
203505,長野県,長和町,town.nagawa.nagano.jp,False,,False,,mx12.naganoken-sc.jp,False,,False,
203505,長野県,長和町,town.nagawa.nagano.jp,False,,False,,mx11.naganoken-sc.jp,False,,False,
203505,長野県,長和町,town.nagawa.nagano.jp,False,,False,,mx13.naganoken-sc.jp,False,,False,
203611,長野県,下諏訪町,town.shimosuwa.lg.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
203611,長野県,下諏訪町,town.shimosuwa.lg.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
203629,長野県,富士見町,town.fujimi.lg.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
203629,長野県,富士見町,town.fujimi.lg.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
203637,長野県,原村,vill.hara.lg.jp,False,,False,,mx2nd12.naganoken-sc.jp,False,,False,
203637,長野県,原村,vill.hara.lg.jp,False,,False,,mx2nd11.naganoken-sc.jp,False,,False,
203823,長野県,辰野町,town.tatsuno.nagano.jp,True,relax,False,,po1.town.tatsuno.nagano.jp,False,,False,
203831,長野県,箕輪町,town.minowa.lg.jp,True,relax,False,,mx11.naganoken-sc.jp,False,,False,
203831,長野県,箕輪町,town.minowa.lg.jp,True,relax,False,,mx13.naganoken-sc.jp,False,,False,
203831,長野県,箕輪町,town.minowa.lg.jp,True,relax,False,,mx12.naganoken-sc.jp,False,,False,
203840,長野県,飯島町,town.iijima.lg.jp,True,relax,False,,mx32.naganoken-sc.jp,False,,False,
203840,長野県,飯島町,town.iijima.lg.jp,True,relax,False,,mx33.naganoken-sc.jp,False,,False,
203840,長野県,飯島町,town.iijima.lg.jp,True,relax,False,,mx30.naganoken-sc.jp,False,,False,
203840,長野県,飯島町,town.iijima.lg.jp,True,relax,False,,mx31.naganoken-sc.jp,False,,False,
203858,長野県,南箕輪村,vill.minamiminowa.lg.jp,True,strict,False,,mx30.naganoken-sc.jp,False,,False,
203858,長野県,南箕輪村,vill.minamiminowa.lg.jp,True,strict,False,,mx31.naganoken-sc.jp,False,,False,
203858,長野県,南箕輪村,vill.minamiminowa.lg.jp,True,strict,False,,mx33.naganoken-sc.jp,False,,False,
203858,長野県,南箕輪村,vill.minamiminowa.lg.jp,True,strict,False,,mx32.naganoken-sc.jp,False,,False,
203866,長野県,中川村,vill.nakagawa.nagano.jp,False,,False,,ASPMX.L.GOOGLE.COM,False,,False,
203866,長野県,中川村,vill.nakagawa.nagano.jp,False,,False,,ALT1.ASPMX.L.GOOGLE.COM,False,,False,
203866,長野県,中川村,vill.nakagawa.nagano.jp,False,,False,,ALT4.ASPMX.L.GOOGLE.COM,False,,False,
203866,長野県,中川村,vill.nakagawa.nagano.jp,False,,False,,ALT2.ASPMX.L.GOOGLE.COM,False,,False,
203866,長野県,中川村,vill.nakagawa.nagano.jp,False,,False,,ALT3.ASPMX.L.GOOGLE.COM,False,,False,
203882,長野県,宮田村,vill.miyada.nagano.jp,True,relax,False,,mx11.naganoken-sc.jp,False,,False,
203882,長野県,宮田村,vill.miyada.nagano.jp,True,relax,False,,mx13.naganoken-sc.jp,False,,False,
203882,長野県,宮田村,vill.miyada.nagano.jp,True,relax,False,,mx12.naganoken-sc.jp,False,,False,
204021,長野県,松川町,town.matsukawa.lg.jp,False,,False,,mx12.naganoken-sc.jp,False,,False,
204021,長野県,松川町,town.matsukawa.lg.jp,False,,False,,mx13.naganoken-sc.jp,False,,False,
204021,長野県,松川町,town.matsukawa.lg.jp,False,,False,,mx11.naganoken-sc.jp,False,,False,
204030,長野県,高森町,town.nagano-takamori.lg.jp,False,,False,,mx2nd11.naganoken-sc.jp,False,,False,
204030,長野県,高森町,town.nagano-takamori.lg.jp,False,,False,,mx2nd12.naganoken-sc.jp,False,,False,
204048,長野県,阿南町,town.anan.nagano.jp,True,newtral,False,,mx12.naganoken-sc.jp,False,,False,
204048,長野県,阿南町,town.anan.nagano.jp,True,newtral,False,,mx13.naganoken-sc.jp,False,,False,
204048,長野県,阿南町,town.anan.nagano.jp,True,newtral,False,,mx11.naganoken-sc.jp,False,,False,
204072,長野県,阿智村,vill.achi.lg.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
204072,長野県,阿智村,vill.achi.lg.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
204099,長野県,平谷村,hirayamura.jp,True,relax,False,,mail.hirayamura.jp,False,,False,
204102,長野県,根羽村,nebamura.jp,False,,False,,mx31.naganoken-sc.jp,False,,False,
204102,長野県,根羽村,nebamura.jp,False,,False,,mx33.naganoken-sc.jp,False,,False,
204102,長野県,根羽村,nebamura.jp,False,,False,,mx30.naganoken-sc.jp,False,,False,
204102,長野県,根羽村,nebamura.jp,False,,False,,mx32.naganoken-sc.jp,False,,False,
204111,長野県,下條村,vill-shimojo.jp,True,strict,False,,mx13.naganoken-sc.jp,False,,False,
204111,長野県,下條村,vill-shimojo.jp,True,strict,False,,mx11.naganoken-sc.jp,False,,False,
204111,長野県,下條村,vill-shimojo.jp,True,strict,False,,mx12.naganoken-sc.jp,False,,False,
204129,長野県,売木村,urugi.jp,False,,False,,mx12.naganoken-sc.jp,False,,False,
204129,長野県,売木村,urugi.jp,False,,False,,mx13.naganoken-sc.jp,False,,False,
204129,長野県,売木村,urugi.jp,False,,False,,mx11.naganoken-sc.jp,False,,False,
204137,長野県,天龍村,vill-tenryu.jp,True,relax,False,,mx32.naganoken-sc.jp,False,,False,
204137,長野県,天龍村,vill-tenryu.jp,True,relax,False,,mx30.naganoken-sc.jp,False,,False,
204137,長野県,天龍村,vill-tenryu.jp,True,relax,False,,mx33.naganoken-sc.jp,False,,False,
204137,長野県,天龍村,vill-tenryu.jp,True,relax,False,,mx31.naganoken-sc.jp,False,,False,
204145,長野県,泰阜村,vill.yasuoka.nagano.jp,False,,False,,mx30.naganoken-sc.jp,False,,False,
204145,長野県,泰阜村,vill.yasuoka.nagano.jp,False,,False,,mx31.naganoken-sc.jp,False,,False,
204145,長野県,泰阜村,vill.yasuoka.nagano.jp,False,,False,,mx33.naganoken-sc.jp,False,,False,
204145,長野県,泰阜村,vill.yasuoka.nagano.jp,False,,False,,mx32.naganoken-sc.jp,False,,False,
204153,長野県,喬木村,vill.takagi.nagano.jp,True,relax,False,,mx30.naganoken-sc.jp,False,,False,
204153,長野県,喬木村,vill.takagi.nagano.jp,True,relax,False,,mx33.naganoken-sc.jp,False,,False,
204153,長野県,喬木村,vill.takagi.nagano.jp,True,relax,False,,mx31.naganoken-sc.jp,False,,False,
204153,長野県,喬木村,vill.takagi.nagano.jp,True,relax,False,,mx32.naganoken-sc.jp,False,,False,
204161,長野県,豊丘村,vill.nagano-toyooka.lg.jp,True,relax,False,,mx31.naganoken-sc.jp,False,,False,
204161,長野県,豊丘村,vill.nagano-toyooka.lg.jp,True,relax,False,,mx33.naganoken-sc.jp,False,,False,
204161,長野県,豊丘村,vill.nagano-toyooka.lg.jp,True,relax,False,,mx32.naganoken-sc.jp,False,,False,
204161,長野県,豊丘村,vill.nagano-toyooka.lg.jp,True,relax,False,,mx30.naganoken-sc.jp,False,,False,
204170,長野県,大鹿村,vill.ooshika.nagano.jp,False,,False,,dmail.kagoya.net,False,,False,
204226,長野県,上松町,town.agematsu.nagano.jp,True,newtral,False,,mx33.naganoken-sc.jp,False,,False,
204226,長野県,上松町,town.agematsu.nagano.jp,True,newtral,False,,mx30.naganoken-sc.jp,False,,False,
204226,長野県,上松町,town.agematsu.nagano.jp,True,newtral,False,,mx32.naganoken-sc.jp,False,,False,
204226,長野県,上松町,town.agematsu.nagano.jp,True,newtral,False,,mx31.naganoken-sc.jp,False,,False,
204234,長野県,南木曽町,town.nagiso.nagano.jp,True,newtral,False,,mx33.naganoken-sc.jp,False,,False,
204234,長野県,南木曽町,town.nagiso.nagano.jp,True,newtral,False,,mx30.naganoken-sc.jp,False,,False,
204234,長野県,南木曽町,town.nagiso.nagano.jp,True,newtral,False,,mx32.naganoken-sc.jp,False,,False,
204234,長野県,南木曽町,town.nagiso.nagano.jp,True,newtral,False,,mx31.naganoken-sc.jp,False,,False,
204251,長野県,木祖村,vill.kiso.nagano.jp,False,,False,,,,,,
204293,長野県,王滝村,vill.otaki.nagano.jp,False,,False,,mx11.naganoken-sc.jp,False,,False,
204293,長野県,王滝村,vill.otaki.nagano.jp,False,,False,,mx12.naganoken-sc.jp,False,,False,
204293,長野県,王滝村,vill.otaki.nagano.jp,False,,False,,mx13.naganoken-sc.jp,False,,False,
204307,長野県,大桑村,vill.ookuwa.nagano.jp,False,,False,,mx31.naganoken-sc.jp,False,,False,
204307,長野県,大桑村,vill.ookuwa.nagano.jp,False,,False,,mx30.naganoken-sc.jp,False,,False,
204307,長野県,大桑村,vill.ookuwa.nagano.jp,False,,False,,mx32.naganoken-sc.jp,False,,False,
204307,長野県,大桑村,vill.ookuwa.nagano.jp,False,,False,,mx33.naganoken-sc.jp,False,,False,
204323,長野県,木曽町,town-kiso.com,False,,False,,,,,,
204463,長野県,麻績村,vill.omi.nagano.jp,False,,False,,mx2nd12.naganoken-sc.jp,False,,False,
204463,長野県,麻績村,vill.omi.nagano.jp,False,,False,,mx2nd11.naganoken-sc.jp,False,,False,
204480,長野県,生坂村,village.ikusaka.nagano.jp,False,,False,,sfmx.valley.ne.jp,False,,False,
204501,長野県,山形村,vill.yamagata.nagano.jp,True,newtral,False,,mx31.naganoken-sc.jp,False,,False,
204501,長野県,山形村,vill.yamagata.nagano.jp,True,newtral,False,,mx32.naganoken-sc.jp,False,,False,
204501,長野県,山形村,vill.yamagata.nagano.jp,True,newtral,False,,mx30.naganoken-sc.jp,False,,False,
204501,長野県,山形村,vill.yamagata.nagano.jp,True,newtral,False,,mx33.naganoken-sc.jp,False,,False,
204510,長野県,朝日村,vill.asahi.nagano.jp,False,,False,,mx31.naganoken-sc.jp,False,,False,
204510,長野県,朝日村,vill.asahi.nagano.jp,False,,False,,mx33.naganoken-sc.jp,False,,False,
204510,長野県,朝日村,vill.asahi.nagano.jp,False,,False,,mx30.naganoken-sc.jp,False,,False,
204510,長野県,朝日村,vill.asahi.nagano.jp,False,,False,,mx32.naganoken-sc.jp,False,,False,
204528,長野県,筑北村,vill.chikuhoku.lg.jp,False,,False,,mx2nd11.naganoken-sc.jp,False,,False,
204528,長野県,筑北村,vill.chikuhoku.lg.jp,False,,False,,mx2nd12.naganoken-sc.jp,False,,False,
204811,長野県,池田町,ikedamachi.net,True,relax,False,,mx.ikedamachi.net,False,,False,
204820,長野県,松川村,vill.matsukawa.nagano.jp,True,newtral,False,,mx2nd12.naganoken-sc.jp,False,,False,
204820,長野県,松川村,vill.matsukawa.nagano.jp,True,newtral,False,,mx2nd11.naganoken-sc.jp,False,,False,
204854,長野県,白馬村,vill.hakuba.nagano.jp,False,,False,,,,,,
204862,長野県,小谷村,vill.otari.nagano.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
204862,長野県,小谷村,vill.otari.nagano.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
205214,長野県,坂城町,town.sakaki.nagano.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
205214,長野県,坂城町,town.sakaki.nagano.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
205419,長野県,小布施町,town.obuse.nagano.jp,True,relax,False,,mx2nd12.naganoken-sc.jp,False,,False,
205419,長野県,小布施町,town.obuse.nagano.jp,True,relax,False,,mx2nd11.naganoken-sc.jp,False,,False,
205435,長野県,高山村,vill.takayama.nagano.jp,True,strict,False,,mx2nd11.naganoken-sc.jp,False,,False,
